"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT5086924","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5108165","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5111554","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5111557","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5116731","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5116733","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5123187","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5123189","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5132977","hsa","hsa","hsa-miR-126-3p","GRIN2B","0","0","0","0","0","0","0","1","1","0"
"MIRT5135655","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5135658","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5144525","hsa","hsa","hsa-miR-126-3p","ACVR2B","0","0","0","0","0","0","0","1","1","0"
"MIRT5145176","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5148787","hsa","hsa","hsa-miR-126-3p","ACVR2B","0","0","0","0","0","0","0","1","1","0"
"MIRT5149524","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5153566","hsa","hsa","hsa-miR-126-3p","ACVR2B","0","0","0","0","0","0","0","1","1","0"
"MIRT5154693","hsa","hsa","hsa-miR-126-3p","SLC41A2","0","0","0","0","0","0","0","1","1","0"
"MIRT5158998","hsa","hsa","hsa-miR-126-3p","ACVR2B","0","0","0","0","0","0","0","1","1","0"
"MIRT5251709","hsa","hsa","hsa-miR-126-3p","SLC7A5","0","0","0","0","0","0","0","1","1","0"
"MIRT5284880","hsa","hsa","hsa-miR-126-3p","AKT2","0","0","0","0","0","0","0","1","1","0"
"MIRT5345501","hsa","hsa","hsa-miR-126-3p","VEGFA","0","0","0","0","0","0","0","1","1","0"
"MIRT5369377","hsa","hsa","hsa-miR-126-3p","SLC39A6","0","0","0","0","0","0","0","1","1","0"
"MIRT5402093","hsa","hsa","hsa-miR-126-3p","KCNJ1","0","0","0","0","0","0","0","1","1","0"
